Time,Watt,Humidity,Pressure,Temperature
07/27/2024 10:52:00,1.35,84,1014.3,21
07/27/2024 10:53:00,1.35,84,1014.3,21
07/27/2024 10:54:00,1.4,84,1014.3,21
07/27/2024 10:55:00,1.35,84,1014.3,21
07/27/2024 10:56:00,1.35,84,1014.3,21
07/27/2024 10:57:00,1.35,84,1014.3,21
07/27/2024 10:58:00,1.35,84,1014.3,21
07/27/2024 10:59:00,1.35,84,1014.3,21
07/27/2024 11:00:00,1.4,84,1014.3,21
07/27/2024 11:01:00,1.4,84,1014.3,21
07/27/2024 11:02:00,1.35,84,1014.3,21
07/27/2024 11:03:00,1.45,84,1014.3,21
07/27/2024 11:04:00,1.45,84,1014.3,21
07/27/2024 11:05:00,1.3333334,84,1014.3,21
07/27/2024 11:06:00,1.3666667,84,1014.3,21
07/27/2024 11:07:00,1.3333334,84,1014.3,21
07/27/2024 11:08:00,1.3666667,84,1014.3,21
07/27/2024 11:09:00,1.3666667,84,1014.3,21
07/27/2024 11:10:00,1.35,84,1014.3,21
07/27/2024 11:11:00,1.4,84,1014.3,21
07/27/2024 11:12:00,86.9625,84,1014.3,21
07/27/2024 11:13:00,347.36667,84,1014.3,21
07/27/2024 11:14:00,365.3,84,1014.3,21
07/27/2024 11:15:00,375.70834,84,1014.3,21
07/27/2024 11:16:00,378.53638,84,1014.3,21
07/27/2024 11:17:00,376.55,84,1014.3,21
07/27/2024 11:18:00,374.275,84,1014.3,21
07/27/2024 11:19:00,371.45,84,1014.3,21
07/27/2024 11:20:00,374.45834,84,1014.3,21
07/27/2024 11:21:00,374.63635,84,1014.3,21
07/27/2024 11:22:00,382.10834,84,1014.3,21
07/27/2024 11:23:00,380.50833,84,1014.3,21
07/27/2024 11:24:00,380.3818,84,1014.3,21
07/27/2024 11:25:00,382.625,84,1014.3,21
07/27/2024 11:26:00,387.13333,84,1014.3,21
07/27/2024 11:27:00,383.81818,84,1014.3,21
07/27/2024 11:28:00,390.51666,84,1014.3,21
07/27/2024 11:29:00,387.96667,84,1014.3,21
07/27/2024 11:30:00,394.3,84,1014.3,21
07/27/2024 11:31:00,391.56668,84,1014.3,21
07/27/2024 11:32:00,396.175,84,1014.3,21
07/27/2024 11:33:00,397.14166,84,1014.3,21
07/27/2024 11:34:00,399.175,84,1014.3,21
07/27/2024 11:35:00,399.89,84,1014.3,21
07/27/2024 11:36:00,402.14166,84,1014.3,21
07/27/2024 11:37:00,404.96667,84,1014.3,21
07/27/2024 11:38:00,405.76666,84,1014.3,21
07/27/2024 11:39:00,405.225,84,1014.3,21
07/27/2024 11:40:00,405.2,84,1014.3,21
07/27/2024 11:41:00,405.6,84,1014.3,21
07/27/2024 11:42:00,406.225,84,1014.3,21
07/27/2024 11:43:00,411.11667,84,1014.3,21
07/27/2024 11:44:00,410.68332,84,1014.3,21
07/27/2024 11:45:00,413.29166,84,1014.3,21
07/27/2024 11:46:00,413.875,84,1014.3,21
07/27/2024 11:47:00,419.49,84,1014.3,21
07/27/2024 11:48:00,420.5091,84,1014.3,21
07/27/2024 11:49:00,418.72726,84,1014.3,21
07/27/2024 11:50:00,416.94547,84,1014.3,21
07/27/2024 11:51:00,423.14,81,1014.1,21
07/27/2024 11:52:00,423.13635,81,1014.1,21
07/27/2024 11:53:00,426.14545,81,1014.1,21
07/27/2024 11:54:00,423.325,81,1014.1,21
07/27/2024 11:55:00,426.225,81,1014.1,21
07/27/2024 11:56:00,424.1,81,1014.1,21
07/27/2024 11:57:00,427.8,81,1014.1,21
07/27/2024 11:58:00,426.48334,81,1014.1,21
07/27/2024 11:59:00,429.95834,81,1014.1,21
07/27/2024 12:00:00,429.02728,81,1014.1,21
07/27/2024 12:01:00,433.225,81,1014.1,21
07/27/2024 12:02:00,431.24545,81,1014.1,21
07/27/2024 12:03:00,433.17273,81,1014.1,21
07/27/2024 12:04:00,432.91818,81,1014.1,21
07/27/2024 12:05:00,434.9,81,1014.1,21
07/27/2024 12:06:00,434.825,81,1014.1,21
07/27/2024 12:07:00,435.45834,81,1014.1,21
07/27/2024 12:08:00,435.05453,81,1014.1,21
07/27/2024 12:09:00,438.05453,81,1014.1,21
07/27/2024 12:10:00,435.975,81,1014.1,21
07/27/2024 12:11:00,441.05,81,1014.1,21
07/27/2024 12:12:00,439.625,81,1014.1,21
07/27/2024 12:13:00,443.95834,81,1014.1,21
07/27/2024 12:14:00,441.3,81,1014.1,21
07/27/2024 12:15:00,445.68182,81,1014.1,21
07/27/2024 12:16:00,443.45,81,1014.1,21
07/27/2024 12:17:00,449.24167,81,1014.1,21
07/27/2024 12:18:00,446.29166,81,1014.1,21
07/27/2024 12:19:00,452.85834,81,1014.1,21
07/27/2024 12:20:00,450.34167,81,1014.1,21
07/27/2024 12:21:00,455.83636,81,1014.1,21
07/27/2024 12:22:00,451.74545,81,1014.1,21
07/27/2024 12:23:00,458.91666,81,1014.1,21
07/27/2024 12:24:00,453.64545,81,1014.1,21
07/27/2024 12:25:00,458.4818,81,1014.1,21
07/27/2024 12:26:00,453.44,81,1014.1,21
07/27/2024 12:27:00,459.24167,81,1014.1,21
07/27/2024 12:28:00,455.5,81,1014.1,21
07/27/2024 12:29:00,461.94547,81,1014.1,20
07/27/2024 12:30:00,460.68182,81,1014.1,20
07/27/2024 12:31:00,464.31668,81,1014.1,20
07/27/2024 12:32:00,463.70908,81,1014.1,20
07/27/2024 12:33:00,466.35834,81,1014.1,20
07/27/2024 12:34:00,467.25,81,1014.1,20
07/27/2024 12:35:00,466.81668,81,1014.1,20
07/27/2024 12:36:00,470.65833,81,1014.1,20
07/27/2024 12:37:00,467.48334,81,1014.1,20
07/27/2024 12:38:00,473.18332,81,1014.1,20
07/27/2024 12:39:00,469.05453,81,1014.1,20
07/27/2024 12:40:00,476.1,81,1014.1,20
07/27/2024 12:41:00,470.24167,81,1014.1,20
07/27/2024 12:42:00,477.00833,81,1014.1,20
07/27/2024 12:43:00,472.4909,81,1014.1,20
07/27/2024 12:44:00,477.64166,81,1014.1,20
07/27/2024 12:45:00,474.16666,81,1014.1,20
07/27/2024 12:46:00,477.5091,81,1014.1,20
07/27/2024 12:47:00,473.40833,81,1014.1,20
07/27/2024 12:48:00,475.85455,81,1014.1,20
07/27/2024 12:49:00,476.80832,81,1014.1,20
07/27/2024 12:50:00,474.25833,81,1014.1,20
07/27/2024 12:51:00,478.10834,81,1014.1,20
07/27/2024 12:52:00,475.2,81,1014.1,20
07/27/2024 12:53:00,482.27274,81,1014.1,20
07/27/2024 12:54:00,476.46667,81,1014.1,20
07/27/2024 12:55:00,483.96667,78,1014.1,20
07/27/2024 12:56:00,478.55,78,1014.1,20
07/27/2024 12:57:00,485.45834,78,1014.1,20
07/27/2024 12:58:00,479.28333,78,1014.1,20
07/27/2024 12:59:00,485.18332,78,1014.1,20
07/27/2024 13:00:00,484.94547,78,1014.1,20
07/27/2024 13:01:00,484.34167,78,1014.1,20
07/27/2024 13:02:00,487.51666,78,1014.1,20
07/27/2024 13:03:00,484.48334,78,1014.1,20
07/27/2024 13:04:00,491.85455,78,1014.1,20
07/27/2024 13:05:00,485.45834,78,1014.1,20
07/27/2024 13:06:00,493.26666,78,1014.1,20
07/27/2024 13:07:00,486.61667,78,1014.1,20
07/27/2024 13:08:00,494.8909,78,1014.1,20
07/27/2024 13:09:00,490.34167,78,1014.1,20
07/27/2024 13:10:00,496.50833,78,1014.1,20
07/27/2024 13:11:00,494.5,78,1014.1,20
07/27/2024 13:12:00,496.58334,78,1014.1,20
07/27/2024 13:13:00,497.39166,78,1014.1,20
07/27/2024 13:14:00,496.39166,78,1014.1,20
07/27/2024 13:15:00,501.01666,78,1014.1,20
07/27/2024 13:16:00,496.13333,78,1014.1,20
07/27/2024 13:17:00,504.13,78,1014.1,20
07/27/2024 13:18:00,498.15833,78,1014.1,20
07/27/2024 13:19:00,506.05453,78,1014.1,20
07/27/2024 13:20:00,499.33334,78,1014.1,20
07/27/2024 13:21:00,506.28333,78,1014.1,20
07/27/2024 13:22:00,503.3,78,1014.1,20
07/27/2024 13:23:00,505.65,78,1014.1,20
07/27/2024 13:24:00,507.70834,78,1014.1,20
07/27/2024 13:25:00,504.82727,78,1014.1,20
07/27/2024 13:26:00,511.28333,78,1014.1,20
07/27/2024 13:27:00,503.98334,78,1014.1,20
07/27/2024 13:28:00,512.125,78,1014.1,20
07/27/2024 13:29:00,505.33636,78,1014.1,20
07/27/2024 13:30:00,511.96667,78,1014.1,20
07/27/2024 13:31:00,505.4818,78,1014.1,20
07/27/2024 13:32:00,511.08334,78,1014.1,20
07/27/2024 13:33:00,508.91666,78,1014.1,20
07/27/2024 13:34:00,510.76666,78,1014.1,20
07/27/2024 13:35:00,513.48334,78,1014.1,20
07/27/2024 13:36:00,509.8,78,1014.1,20
07/27/2024 13:37:00,517.00836,78,1014.1,20
07/27/2024 13:38:00,509.34167,78,1014.1,20
07/27/2024 13:39:00,519.2909,78,1014.1,20
07/27/2024 13:40:00,512.575,78,1014.1,20
07/27/2024 13:41:00,517.4167,78,1014.1,20
07/27/2024 13:42:00,518.2818,78,1014.1,20
07/27/2024 13:43:00,517.73334,78,1014.1,20
07/27/2024 13:44:00,521.125,78,1014.1,20
07/27/2024 13:45:00,517.0917,78,1014.1,20
07/27/2024 13:46:00,525.0917,78,1014.1,20
07/27/2024 13:47:00,517.5917,78,1014.1,20
07/27/2024 13:48:00,526.5417,78,1014.1,20
07/27/2024 13:49:00,521.325,78,1014.1,20
07/27/2024 13:50:00,526.625,78,1014.1,20
07/27/2024 13:51:00,524.8,78,1014.1,20
07/27/2024 13:52:00,526.31665,78,1014.1,20
07/27/2024 13:53:00,530.7455,78,1014.1,20
07/27/2024 13:54:00,527.4727,78,1014.1,20
07/27/2024 13:55:00,535.05,78,1014.1,20
07/27/2024 13:56:00,527.56665,78,1014.1,20
07/27/2024 13:57:00,535.7364,78,1014.1,20
07/27/2024 13:58:00,530.0833,78,1014.1,20
07/27/2024 13:59:00,535.7917,78,1014.4,20
07/27/2024 14:00:00,490.26364,78,1014.4,20
07/27/2024 14:01:00,10.833333,78,1014.4,20
07/27/2024 14:02:00,1.45,78,1014.4,20
07/27/2024 14:03:00,1.45,78,1014.4,20
07/27/2024 14:04:00,1.45,78,1014.4,20
07/27/2024 14:05:00,1.45,78,1014.4,20
07/27/2024 14:06:00,1.35,78,1014.4,20
07/27/2024 14:07:00,1.45,78,1014.4,20
07/27/2024 14:08:00,1.4,78,1014.4,20
07/27/2024 14:09:00,1.4,78,1014.4,20
07/27/2024 14:10:00,1.45,78,1014.4,20
07/27/2024 14:11:00,1.45,78,1014.4,20
07/27/2024 14:12:00,1.45,78,1014.4,20
07/27/2024 14:13:00,1.38,78,1014.4,20
07/27/2024 14:14:00,1.45,78,1014.4,20
07/27/2024 14:15:00,1.45,78,1014.4,20
07/27/2024 14:16:00,1.4,78,1014.4,20
07/27/2024 14:17:00,1.45,78,1014.4,20
07/27/2024 14:18:00,1.45,78,1014.4,20
07/27/2024 14:19:00,1.45,78,1014.4,20
07/27/2024 14:20:00,1.45,78,1014.4,20
07/27/2024 14:21:00,1.4,78,1014.4,20
07/27/2024 14:22:00,1.3666667,78,1014.4,20
07/27/2024 14:23:00,1.4,78,1014.4,20
07/27/2024 14:24:00,1.35,78,1014.4,20
07/27/2024 14:25:00,1.45,78,1014.4,20
07/27/2024 14:26:00,1.45,78,1014.4,20
07/27/2024 14:27:00,1.45,78,1014.4,20
07/27/2024 14:28:00,1.45,78,1014.4,20
07/27/2024 14:29:00,1.35,78,1014.4,20
07/27/2024 14:30:00,1.42,78,1014.4,20
07/27/2024 14:31:00,1.375,78,1014.4,20
07/27/2024 14:32:00,1.3666667,78,1014.4,20
07/27/2024 14:33:00,1.5,78,1014.4,20
07/27/2024 14:34:00,1.3666667,78,1014.4,20
07/27/2024 14:35:00,1.3333334,78,1014.4,20
07/27/2024 14:36:00,1.4,78,1014.4,20
07/27/2024 14:37:00,1.4166666,78,1014.4,20
07/27/2024 14:38:00,1.4166666,78,1014.4,20
07/27/2024 14:39:00,1.45,78,1014.4,20
07/27/2024 14:40:00,1.45,78,1014.4,20
07/27/2024 14:41:00,1.38,78,1014.4,20
07/27/2024 14:42:00,1.44,78,1014.4,20
07/27/2024 14:43:00,1.4,78,1014.4,20
07/27/2024 14:44:00,1.35,78,1014.4,20
07/27/2024 14:45:00,1.425,78,1014.4,20
07/27/2024 14:46:00,1.4,78,1014.4,20
07/27/2024 14:47:00,1.4,78,1014.4,20
07/27/2024 14:48:00,1.35,78,1014.4,20
07/27/2024 14:49:00,1.4,78,1014.4,20
07/27/2024 14:50:00,1.4,78,1014.4,20
07/27/2024 14:51:00,1.4,78,1014.4,20
07/27/2024 14:52:00,1.4,78,1014.4,20
07/27/2024 14:53:00,1.45,78,1014.4,20
07/27/2024 14:54:00,1.45,78,1014.4,20
07/27/2024 14:55:00,1.34,78,1014.4,20
07/27/2024 14:56:00,1.4166666,78,1014.4,20
07/27/2024 14:57:00,1.35,78,1014.4,20
07/27/2024 14:58:00,1.35,78,1014.4,20
07/27/2024 14:59:00,1.35,78,1014.4,20
07/27/2024 15:00:00,1.35,78,1014.4,20
07/27/2024 15:01:00,1.35,78,1014.4,20
07/27/2024 15:02:00,1.35,78,1014.4,20
07/27/2024 15:03:00,1.375,72,1014.5,20
07/27/2024 15:04:00,1.35,72,1014.5,20
07/27/2024 15:05:00,1.4166666,72,1014.5,20
07/27/2024 15:06:00,1.3833333,72,1014.5,20
07/27/2024 15:07:00,1.5,72,1014.5,20
07/27/2024 15:08:00,1.3666667,72,1014.5,20
07/27/2024 15:09:00,1.38,72,1014.5,20
07/27/2024 15:10:00,1.45,72,1014.5,20
07/27/2024 15:11:00,1.45,72,1014.5,20
07/27/2024 15:12:00,1.35,72,1014.5,20
07/27/2024 15:13:00,1.35,72,1014.5,20
07/27/2024 15:14:00,1.35,72,1014.5,20
07/27/2024 15:15:00,1.35,72,1014.5,20
07/27/2024 15:16:00,1.35,72,1014.5,20
07/27/2024 15:17:00,1.45,72,1014.5,20
07/27/2024 15:18:00,1.35,72,1014.5,20
07/27/2024 15:19:00,1.3,72,1014.5,20
07/27/2024 15:20:00,1.4333333,72,1014.5,20
07/27/2024 15:21:00,1.35,72,1014.5,20
07/27/2024 15:22:00,1.35,72,1014.5,20
07/27/2024 15:23:00,1.35,72,1014.5,20
07/27/2024 15:24:00,1.38,72,1014.5,20
07/27/2024 15:25:00,1.35,72,1014.5,20
07/27/2024 15:26:00,1.35,72,1014.5,20
07/27/2024 15:27:00,1.35,72,1014.5,20
07/27/2024 15:28:00,1.35,72,1014.5,20
07/27/2024 15:29:00,1.3333334,72,1014.5,20
07/27/2024 15:30:00,1.3666667,72,1014.5,20
07/27/2024 15:31:00,1.4333333,72,1014.5,20
07/27/2024 15:32:00,1.3666667,72,1014.5,20
07/27/2024 15:33:00,1.45,72,1014.5,20
07/27/2024 15:34:00,1.4,72,1014.5,20
07/27/2024 15:35:00,1.36,72,1014.5,20
07/27/2024 15:36:00,1.36,72,1014.5,20
07/27/2024 15:37:00,1.4,72,1014.5,20
07/27/2024 15:38:00,1.4,72,1014.5,20
07/27/2024 15:39:00,1.4,72,1014.5,20
07/27/2024 15:40:00,1.35,72,1014.5,20
07/27/2024 15:41:00,1.35,72,1014.5,20
07/27/2024 15:42:00,1.35,72,1014.5,20
07/27/2024 15:43:00,1.35,72,1014.5,20
07/27/2024 15:44:00,1.35,72,1014.5,20
07/27/2024 15:45:00,1.35,72,1014.5,20
07/27/2024 15:46:00,1.35,72,1014.5,20
07/27/2024 15:47:00,1.35,72,1014.5,20
07/27/2024 15:48:00,1.35,72,1014.5,20
07/27/2024 15:49:00,1.4,72,1014.5,20
07/27/2024 15:50:00,1.4,72,1014.5,20
07/27/2024 15:51:00,1.4333333,72,1014.5,20
07/27/2024 15:52:00,1.5,72,1014.5,20
07/27/2024 15:53:00,1.4,72,1014.5,20
07/27/2024 15:54:00,1.3833333,72,1014.5,20
07/27/2024 15:55:00,1.3833333,72,1014.5,20
07/27/2024 15:56:00,1.38,72,1014.5,20
07/27/2024 15:57:00,1.4,72,1014.5,20
07/27/2024 15:58:00,1.4,72,1014.5,20
07/27/2024 15:59:00,1.4,72,1014.5,20
07/27/2024 16:00:00,1.3333334,72,1014.5,20
07/27/2024 16:01:00,1.3666667,72,1014.5,20
07/27/2024 16:02:00,1.3666667,72,1014.5,20
07/27/2024 16:03:00,1.45,72,1014.5,20
07/27/2024 16:04:00,1.45,72,1014.5,20
07/27/2024 16:05:00,1.3,72,1014.5,20
07/27/2024 16:06:00,1.4333333,72,1014.5,20
07/27/2024 16:07:00,1.45,68,1013.9,20
07/27/2024 16:08:00,1.4166666,68,1013.9,20
07/27/2024 16:09:00,1.35,68,1013.9,20
07/27/2024 16:10:00,1.45,68,1013.9,20
07/27/2024 16:11:00,1.4,68,1013.9,20
07/27/2024 16:12:00,1.45,68,1013.9,20
07/27/2024 16:13:00,1.3333334,68,1013.9,20
07/27/2024 16:14:00,1.4,68,1013.9,20
07/27/2024 16:15:00,1.35,68,1013.9,20
07/27/2024 16:16:00,1.4,68,1013.9,20
07/27/2024 16:17:00,1.4,68,1013.9,20
07/27/2024 16:18:00,1.35,68,1013.9,20
07/27/2024 16:19:00,1.35,68,1013.9,20
07/27/2024 16:20:00,1.5,68,1013.9,20
07/27/2024 16:21:00,1.4166666,68,1013.9,20
07/27/2024 16:22:00,1.3666667,68,1013.9,20
07/27/2024 16:23:00,1.35,68,1013.9,20
07/27/2024 16:24:00,1.35,68,1013.9,20
07/27/2024 16:25:00,1.35,68,1013.9,20
07/27/2024 16:26:00,1.3,68,1013.9,20
07/27/2024 16:27:00,1.36,68,1013.9,20
07/27/2024 16:28:00,1.35,68,1013.9,20
07/27/2024 16:29:00,1.35,68,1013.9,20
07/27/2024 16:30:00,1.35,68,1013.9,20
07/27/2024 16:31:00,1.35,68,1013.9,20
07/27/2024 16:32:00,1.35,68,1013.9,20
07/27/2024 16:33:00,1.35,68,1013.9,20
07/27/2024 16:34:00,1.35,68,1013.9,20
07/27/2024 16:35:00,1.35,68,1013.9,20
07/27/2024 16:36:00,1.35,68,1013.9,20
07/27/2024 16:37:00,1.35,68,1013.9,20
07/27/2024 16:38:00,1.38,68,1013.9,20
07/27/2024 16:39:00,1.36,68,1013.9,20
07/27/2024 16:40:00,1.35,68,1013.9,20
07/27/2024 16:41:00,1.35,68,1013.9,20
07/27/2024 16:42:00,1.42,68,1013.9,20
07/27/2024 16:43:00,1.3666667,68,1013.9,20
07/27/2024 16:44:00,1.4,68,1013.9,20
07/27/2024 16:45:00,1.4,68,1013.9,20
07/27/2024 16:46:00,1.4,68,1013.9,20
07/27/2024 16:47:00,1.35,68,1013.9,20
07/27/2024 16:48:00,1.35,68,1013.9,20
07/27/2024 16:49:00,1.425,68,1013.9,20
07/27/2024 16:50:00,1.35,68,1013.9,20
07/27/2024 16:51:00,1.4,68,1013.9,20
07/27/2024 16:52:00,1.3666667,68,1013.9,20
07/27/2024 16:53:00,1.3666667,68,1013.9,20
07/27/2024 16:54:00,1.35,68,1013.9,20
07/27/2024 16:55:00,1.35,68,1013.9,20
07/27/2024 16:56:00,1.35,68,1013.9,20
07/27/2024 16:57:00,1.45,68,1013.9,20
07/27/2024 16:58:00,1.35,68,1013.9,20
07/27/2024 16:59:00,1.35,68,1013.9,20
07/27/2024 17:00:00,1.35,68,1013.9,20
07/27/2024 17:01:00,1.35,68,1013.9,20
07/27/2024 17:02:00,1.34,68,1013.9,20
07/27/2024 17:03:00,1.4,68,1013.9,20
07/27/2024 17:04:00,1.4,68,1013.9,20
07/27/2024 17:05:00,1.36,68,1013.9,20
07/27/2024 17:06:00,1.35,68,1013.9,20
07/27/2024 17:07:00,1.35,68,1013.9,20
07/27/2024 17:08:00,1.35,68,1013.9,20
07/27/2024 17:09:00,1.45,68,1013.9,20
07/27/2024 17:10:00,1.45,68,1013.9,20
07/27/2024 17:11:00,1.3714286,66,1014,20
07/27/2024 17:12:00,1.3,66,1014,20
07/27/2024 17:13:00,1.3666667,66,1014,20
07/27/2024 17:14:00,1.35,66,1014,20
07/27/2024 17:15:00,1.35,66,1014,20
07/27/2024 17:16:00,1.4,66,1014,20
07/27/2024 17:17:00,1.3666667,66,1014,20
07/27/2024 17:18:00,1.35,66,1014,20
07/27/2024 17:19:00,1.35,66,1014,20
07/27/2024 17:20:00,1.35,66,1014,20
07/27/2024 17:21:00,1.35,66,1014,20
07/27/2024 17:22:00,1.35,66,1014,20
07/27/2024 17:23:00,1.35,66,1014,20
07/27/2024 17:24:00,1.4,66,1014,20
07/27/2024 17:25:00,1.4166666,66,1014,20
07/27/2024 17:26:00,1.4166666,66,1014,20
07/27/2024 17:27:00,1.4166666,66,1014,20
07/27/2024 17:28:00,1.34,66,1014,20
07/27/2024 17:29:00,1.3857143,66,1014,20
07/27/2024 17:30:00,1.35,66,1014,20
07/27/2024 17:31:00,1.35,66,1014,20
07/27/2024 17:32:00,1.35,66,1014,20
07/27/2024 17:33:00,1.35,66,1014,20
07/27/2024 17:34:00,1.35,66,1014,20
07/27/2024 17:35:00,1.4,66,1014,20
07/27/2024 17:36:00,1.5,66,1014,20
07/27/2024 17:37:00,1.4,66,1014,20
07/27/2024 17:38:00,1.3333334,66,1014,20
07/27/2024 17:39:00,1.4,66,1014,20
07/27/2024 17:40:00,1.35,66,1014,20
07/27/2024 17:41:00,1.45,66,1014,20
07/27/2024 17:42:00,1.45,66,1014,20
07/27/2024 17:43:00,1.35,66,1014,20
07/27/2024 17:44:00,1.35,66,1014,20
07/27/2024 17:45:00,1.35,66,1014,20
07/27/2024 17:46:00,1.35,66,1014,20
07/27/2024 17:47:00,1.35,66,1014,20
07/27/2024 17:48:00,1.35,66,1014,20
07/27/2024 17:49:00,1.35,66,1014,20
07/27/2024 17:50:00,1.35,66,1014,20
07/27/2024 17:51:00,1.4,66,1014,20
07/27/2024 17:52:00,1.4,66,1014,20
07/27/2024 17:53:00,1.4,66,1014,20
07/27/2024 17:54:00,1.3833333,66,1014,20
07/27/2024 17:55:00,1.4,66,1014,20
07/27/2024 17:56:00,1.45,66,1014,20
07/27/2024 17:57:00,1.35,66,1014,20
07/27/2024 17:58:00,1.4,66,1014,20
07/27/2024 17:59:00,1.3,66,1014,20
07/27/2024 18:00:00,1.3666667,66,1014,20
07/27/2024 18:01:00,1.35,66,1014,20
07/27/2024 18:02:00,1.35,66,1014,20
07/27/2024 18:03:00,1.35,66,1014,20
07/27/2024 18:04:00,1.35,66,1014,20
07/27/2024 18:05:00,1.3,66,1014,20
07/27/2024 18:06:00,1.35,66,1014,20
07/27/2024 18:07:00,1.3666667,66,1014,20
07/27/2024 18:08:00,1.35,66,1014,20
07/27/2024 18:09:00,1.3333334,66,1014,20
07/27/2024 18:10:00,1.36,66,1014,20
07/27/2024 18:11:00,1.35,66,1014,20
07/27/2024 18:12:00,1.35,66,1014,20
07/27/2024 18:13:00,1.45,66,1014,20
07/27/2024 18:14:00,1.4,66,1014,20
07/27/2024 18:15:00,1.3333334,63,1014.2,20
07/27/2024 18:16:00,1.36,63,1014.2,20
07/27/2024 18:17:00,1.35,63,1014.2,20
07/27/2024 18:18:00,1.35,63,1014.2,20
07/27/2024 18:19:00,1.35,63,1014.2,20
07/27/2024 18:20:00,1.35,63,1014.2,20
07/27/2024 18:21:00,1.3888888,63,1014.2,20
07/27/2024 18:22:00,1.3833333,63,1014.2,20
07/27/2024 18:23:00,1.3333334,63,1014.2,20
07/27/2024 18:24:00,1.35,63,1014.2,20
07/27/2024 18:25:00,1.3833333,63,1014.2,20
07/27/2024 18:26:00,1.4,63,1014.2,20
07/27/2024 18:27:00,1.35,63,1014.2,20
07/27/2024 18:28:00,1.35,63,1014.2,20
07/27/2024 18:29:00,1.35,63,1014.2,20
07/27/2024 18:30:00,1.35,63,1014.2,20
07/27/2024 18:31:00,1.45,63,1014.2,20
07/27/2024 18:32:00,1.35,63,1014.2,20
07/27/2024 18:33:00,1.35,63,1014.2,20
07/27/2024 18:34:00,1.3666667,63,1014.2,20
07/27/2024 18:35:00,1.3333334,63,1014.2,20
07/27/2024 18:36:00,1.3666667,63,1014.2,20
07/27/2024 18:37:00,1.3666667,63,1014.2,20
07/27/2024 18:38:00,1.4,63,1014.2,20
07/27/2024 18:39:00,1.35,63,1014.2,20
07/27/2024 18:40:00,1.35,63,1014.2,20
07/27/2024 18:41:00,1.35,63,1014.2,20
07/27/2024 18:42:00,1.35,63,1014.2,20
07/27/2024 18:43:00,1.3714286,63,1014.2,20
07/27/2024 18:44:00,1.3833333,63,1014.2,20
07/27/2024 18:45:00,1.36,63,1014.2,20
07/27/2024 18:46:00,1.35,63,1014.2,20
07/27/2024 18:47:00,1.35,63,1014.2,20
07/27/2024 18:48:00,1.3,63,1014.2,20
07/27/2024 18:49:00,1.3666667,63,1014.2,20
07/27/2024 18:50:00,1.35,63,1014.2,20
07/27/2024 18:51:00,1.35,63,1014.2,20
07/27/2024 18:52:00,1.35,63,1014.2,20
07/27/2024 18:53:00,1.35,63,1014.2,20
07/27/2024 18:54:00,1.35,63,1014.2,20
07/27/2024 18:55:00,1.4,63,1014.2,20
07/27/2024 18:56:00,1.3666667,63,1014.2,20
07/27/2024 18:57:00,1.45,63,1014.2,20
07/27/2024 18:58:00,1.35,63,1014.2,20
07/27/2024 18:59:00,1.4166666,63,1014.2,20
07/27/2024 19:00:00,1.4166666,63,1014.2,20
07/27/2024 19:01:00,1.4,63,1014.2,20
07/27/2024 19:02:00,1.35,63,1014.2,20
07/27/2024 19:03:00,1.35,63,1014.2,20
07/27/2024 19:04:00,1.35,63,1014.2,20
07/27/2024 19:05:00,1.35,63,1014.2,20
07/27/2024 19:06:00,1.35,63,1014.2,20
07/27/2024 19:07:00,1.35,63,1014.2,20
07/27/2024 19:08:00,1.35,63,1014.2,20
07/27/2024 19:09:00,1.3333334,63,1014.2,20
07/27/2024 19:10:00,1.3666667,63,1014.2,20
07/27/2024 19:11:00,1.3333334,63,1014.2,20
07/27/2024 19:12:00,1.3666667,63,1014.2,20
07/27/2024 19:13:00,1.4,63,1014.2,20
07/27/2024 19:14:00,1.4,63,1014.2,20
07/27/2024 19:15:00,1.4,63,1014.2,20
07/27/2024 19:16:00,1.35,63,1014.2,20
07/27/2024 19:17:00,1.4166666,63,1014.2,20
07/27/2024 19:18:00,1.35,63,1014.2,20
07/27/2024 19:19:00,1.35,67,1014.5,20
07/27/2024 19:20:00,1.38,67,1014.5,20
07/27/2024 19:21:00,1.38,67,1014.5,20
07/27/2024 19:22:00,1.3,67,1014.5,20
07/27/2024 19:23:00,1.3833333,67,1014.5,20
07/27/2024 19:24:00,1.35,67,1014.5,20
07/27/2024 19:25:00,1.35,67,1014.5,20
07/27/2024 19:26:00,1.35,67,1014.5,20
07/27/2024 19:27:00,1.35,67,1014.5,20
07/27/2024 19:28:00,1.35,67,1014.5,20
07/27/2024 19:29:00,1.42,67,1014.5,20
07/27/2024 19:30:00,1.4,67,1014.5,20
07/27/2024 19:31:00,1.35,67,1014.5,20
07/27/2024 19:32:00,1.35,67,1014.5,20
07/27/2024 19:33:00,1.34,67,1014.5,20
07/27/2024 19:34:00,1.375,67,1014.5,20
07/27/2024 19:35:00,1.35,67,1014.5,20
07/27/2024 19:36:00,1.35,67,1014.5,20
07/27/2024 19:37:00,1.35,67,1014.5,20
07/27/2024 19:38:00,1.4,67,1014.5,20
07/27/2024 19:39:00,1.4,67,1014.5,20
07/27/2024 19:40:00,1.35,67,1014.5,20
07/27/2024 19:41:00,1.35,67,1014.5,20
07/27/2024 19:42:00,1.4,67,1014.5,20
07/27/2024 19:43:00,1.35,67,1014.5,20
